author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,9,5009,CWE-369,3,225563,0,121,0,3,0,1,0,1,0,1,tensorflow,-0.0012090802192687988,0.9650185704231262,0,1034,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function checks that tensor_in.dims() == 4 and that input_size[i] >= pooling_ratio_[i], but does not contain the specific IsMatrix, IsVector, or dim_size(1) == dim_size(0) shape validation checks from the historical repair evidence.","The historical repair adds specific shape validation (IsMatrix, IsVector, and rank matching) for a ReshapeSparseTensor operation, which is a different function and behavior pattern from the target's fractional max pooling logic, so the specific repair obligation is not present in the target.",0,1,0
0,1,0,1,38,8015,CWE-190,51,225566,0,259,4,18,0,1,0,1,0,1,ImageMagick6,0.00982201099395752,0.9999998807907104,0,1826,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,0,279,CWE-476,3,226029,0,13,0,1,0,1,1,0,0,1,gpac,0.002764403820037842,0.9431662559509277,0,90,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,3181,CWE-476,1,226433,0,59,2,0,0,1,0,1,0,1,tensorflow,-0.0016922950744628906,0.9583321213722229,0,647,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,3216,CWE-476,32,227022,2,105,3,15,0,1,0,1,1,0,weechat,0.004722297191619873,0.9251090884208679,0,632,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,14,3598,CWE-119,14,228563,0,140,3,5,0,1,0,1,0,1,hhvm,0.010402560234069824,0.9301630854606628,0,938,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical evidence is from the 'file' project and concerns a bounds check for Pascal string length size deduction (sizeof(p->s) - sz), which is entirely unrelated to the target function's number formatting and buffer allocation logic.","The historical patch addresses a specific bounds calculation bug in Pascal string handling that does not map to any operation in the target function, so the repair obligation is irrelevant and cannot be used to reject the first-stage YES.",0,1,0
0,1,0,1,4,486,CWE-787,3,229165,0,20,0,0,0,1,0,1,0,1,qemu,-8.893013000488281e-05,0.9633886814117432,0,115,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function `send_control_msg` contains no batching logic, `nheads`/`done_idx` tracking, or `VHOST_RX_BATCH` bounds checks, and operates on a single `VirtQueueElement` rather than an array of heads.","The historical patch addresses an out-of-bounds array write in a Linux vhost networking batching loop, which is structurally and behaviorally irrelevant to the QEMU `send_control_msg` function that processes a single control message element without any analogous batching or bounds-checking logic.",0,1,0
0,1,0,1,0,1966,CWE-476,8,229337,1,45,0,5,1,0,0,1,1,0,tensorflow,0.014657318592071533,0.9409423470497131,0,410,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,7404,CWE-787,49,230147,1,157,5,14,0,1,0,1,0,1,glewlwyd,0.005967676639556885,0.9434453248977661,0,1299,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,16,4486,CWE-703,21,230302,15,160,18,2,0,1,0,1,0,1,njs,0.010451972484588623,0.9708391427993774,0,924,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains a bounds check `(length + delta) > NJS_MAX_LENGTH` which guards against array overflow, but this is a different check for a different vulnerability pattern than the harfbuzz `<` to `>` comparison fix for `2 * (this->num_advances + this->num_metrics)`.","The historical repair evidence fixes a specific incorrect comparison operator (< to >) in harfbuzz's font table validation, which is entirely unrelated to the njs array splice operation and its length overflow check, so the specific repair obligation is not present in the target.",0,1,0
0,1,0,1,0,3343,CWE-703,4,230394,3,123,0,0,0,1,0,1,0,1,pjproject,0.0013625621795654297,0.93860924243927,0,807,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,40,51202,CWE-703,122,231012,0,1841,0,19,0,1,0,1,0,1,mruby,-0.005335330963134766,1.000000238418579,0,11258,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,2940,CWE-200,5,231048,0,58,0,1,0,1,1,0,0,1,FreeRTOS-Kernel,-0.0006622076034545898,0.9064436554908752,0,450,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,3434,CWE-703,0,231710,0,83,0,0,0,1,1,0,1,0,mvfst,0.004237353801727295,0.9019692540168762,0,593,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is a QUIC handshake state updater in mvfst dealing with cipher extraction and transport parameter processing, which is entirely unrelated to the TensorFlow FusedBatchNorm shape validation repair.","The historical repair evidence is from a completely different project (TensorFlow) and domain (tensor shape/dimension validation for batch normalization), and cannot be mapped to the target function's cryptographic handshake state management logic in mvfst.",0,1,0
0,1,0,1,10,5449,CWE-703,13,232287,3,151,0,0,0,1,0,1,0,1,libjpeg,0.0027399063110351562,0.9244685173034668,0,1178,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,11,6336,CWE-703,13,232289,3,173,0,0,0,1,0,1,0,1,libjpeg,0.005180239677429199,0.9448196887969971,0,1459,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,13,15893,CWE-476,51,232329,1,499,1,9,0,1,0,1,0,1,gpac,0.005853891372680664,0.9635515213012695,0,3429,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,low,The historical evidence is from libetpan (adding NULL checks for clist_new/mailimf_mailbox_list_new) and cannot be mapped to the gpac target function's specific operations and data structures.,"The historical repair evidence is from a different project (libetpan) and addresses NULL checks on specific list/mailbox allocation APIs that do not exist in the target gpac function, making the evidence irrelevant to the target's vulnerability pattern.",0,1,0
1,0,0,1,1,2915,CWE-476,1,232405,0,58,2,0,1,0,0,1,1,0,tensorflow,0.0026079416275024414,0.9493675827980042,0,564,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,1205,CWE-703,1,232839,0,26,2,0,0,1,0,1,1,0,tensorflow,-0.0013327598571777344,0.9646369218826294,0,243,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function handles QuantileStreamResource creation and epsilon/num_streams validation, lacking any FusedBatchNorm parameters (scale, offset, estimated_mean, estimated_variance) or channel dimension checks.","The historical evidence adds shape checks for FusedBatchNorm parameters (scale, offset, mean, variance) and replaces hardcoded dim_size(3) with GetTensorDim, which is entirely irrelevant to the target function's distinct logic of creating a QuantileStreamResource.",0,1,0
0,1,0,1,1,1471,CWE-369,0,233862,0,49,0,0,0,1,1,0,1,0,deark,0.0006301999092102051,0.9487913846969604,0,456,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,3633,CWE-476,11,233867,0,125,0,4,0,1,0,1,0,1,php-src,0.026632487773895264,0.9859155416488647,0,943,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,4213,CWE-703,11,234731,1,148,1,1,0,1,0,1,0,1,linux,0.005037069320678711,0.9569805860519409,0,830,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,166,79225,CWE-125,140,234875,4,2414,37,39,0,1,0,1,0,1,ImageMagick,-0.004742741584777832,1.0,0,13494,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function is ReadOneMNGImage, which does not contain the MagickMin-based number_channels bounds check or the complex_images loop that the historical patch repaired.","The historical repair evidence applies to a complex_images channel iteration loop in a different function, which cannot be mapped to the MNG chunk parsing logic in the target function, so the specific repair obligation is absent and irrelevant to this target.",0,1,0
0,1,0,1,2,1097,CWE-787,4,235642,4,42,0,0,1,0,1,0,0,1,pjproject,-0.001208961009979248,0.9533566236495972,0,273,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,10,7660,CWE-787,1,235765,0,163,0,1,0,1,0,1,0,1,tensorflow,0.0031522512435913086,0.9539929628372192,0,1494,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,339,CWE-703,2,236125,0,10,0,0,0,1,0,1,0,1,gpac,0.0015689730644226074,0.9620280861854553,0,80,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,3,1305,CWE-269,3,237885,0,35,0,0,1,0,1,0,1,0,lsquic,0.00020110607147216797,0.9467276930809021,0,222,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,0,1,3,305,CWE-200,2,238322,1,20,1,0,0,1,0,1,1,0,barebox,-0.0016684532165527344,0.939910352230072,0,86,1,0,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is a simple digest verification routine in barebox that allocates a buffer, finalizes a digest, and compares it using crypto_memneq. It does not contain any snprintf buffer sizing loops, dynamic buffer retry logic, or snprintf error checks.","The historical evidence is from a miniupnp project fixing a snprintf buffer truncation issue by adding a retry loop and error checks, which is completely unrelated to the target barebox digest verification function; therefore, the specific repair cannot be mapped to the target.",0,1,0
0,1,0,1,12,18162,CWE-416,103,238803,3,684,2,43,0,1,1,0,0,1,vim,0.005884289741516113,0.9577686786651611,0,4309,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,803,CWE-787,5,240276,0,29,0,1,0,1,0,1,0,1,vim,-0.00331193208694458,0.946467399597168,0,205,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,14,3658,CWE-369,0,240595,0,75,0,0,0,1,0,1,0,1,tensorflow,0.003684103488922119,0.960565447807312,0,785,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function lacks the specific OP_REQUIRES checks for IsMatrix on input_indices and IsVector on input_shape, as well as the dim_size equality check between them, which were the exact repairs added in the historical patch.","The historical patch adds shape validation checks (IsMatrix, IsVector, and dim_size matching) for sparse tensor inputs before calling ReshapeSparseTensor, but the target function operates on a different scatter update path and does not contain these specific repaired guards.",0,1,0
0,1,1,0,1,1025,CWE-284,10,241040,0,50,0,2,1,0,1,0,1,0,booth,0.001924753189086914,0.9564363956451416,0,268,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,0,273,CWE-787,1,241311,0,13,0,0,1,0,1,0,1,0,mruby,-0.9457029700279236,0.951144814491272,0,76,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,8,10312,CWE-354,3,241369,2,234,4,0,1,0,0,1,1,0,tensorflow,0.007905125617980957,0.9436521530151367,0,1981,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,3,517,CWE-703,1,242619,1,17,0,1,1,0,1,0,0,1,tensorflow,0.0,0.9504944682121277,0,136,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,7,12031,CWE-703,26,242637,0,365,2,4,1,0,0,1,1,0,gpac,0.004747152328491211,0.9511579275131226,0,2428,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,2578,CWE-125,1,242899,0,54,0,1,1,0,0,1,1,0,tensorflow,0.004975378513336182,0.9257679581642151,0,464,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,8,2303,CWE-20,10,242926,0,60,0,0,1,0,0,1,1,0,tensorflow,0.0002181529998779297,0.9550331830978394,0,502,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,11,4067,CWE-703,6,245140,0,85,0,0,1,0,0,1,1,0,tensorflow,0.002238929271697998,0.9419932961463928,0,587,1,0,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains no shape compatibility checks for ragged tensor flat_values or rank/shape validation for sparse tensor indices/dense_shape inputs, which are the specific repairs indicated by the historical evidence.","The historical patches add specific shape/rank validation guards for ragged and sparse tensors that are entirely absent from the target function, which operates on a different SdcaExamples data structure and does not perform the repaired checks.",0,1,0
0,1,0,1,6,6039,CWE-703,6,245434,1,179,0,1,0,1,0,1,0,1,gpac,0.002192258834838867,0.9483470320701599,0,1433,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,0,1071,CWE-476,4,245921,0,24,0,3,1,0,1,0,1,0,tensorflow,-0.0002371072769165039,0.9027320742607117,0,216,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,0,1,0,420,CWE-125,1,246207,0,10,0,0,1,0,0,1,1,0,tensorflow,0.0032930374145507812,0.9372918605804443,0,125,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,16,12980,CWE-703,3,246237,0,281,0,0,0,1,1,0,1,0,furnace,0.0039899349212646484,0.9327089786529541,0,2945,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1915,CWE-369,2,246495,0,45,0,0,1,0,0,1,0,1,tensorflow,0.0,0.9473526477813721,0,363,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,5,1877,CWE-787,4,246693,0,65,0,0,0,1,0,1,0,1,gpac,0.0,0.9662302732467651,0,433,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function uses ISOM_DECREASE_SIZE to check remaining buffer size before reads, but lacks the specific buffer bounds overflow guard (e.g., checking offset + read_size against total buffer size) and the segnum > 0 array index validation shown in the historical patch.","The historical patch adds a specific buffer overflow guard (r_buf_size check) and an array index validation (segnum > 0) for a different project and parsing context (radare2 NE header parsing), which does not map to the target's ISOM box parsing logic, so the specific repair obligation is absent and irrelevant to this target's different risky operations.",0,1,0
0,1,0,1,3,3983,CWE-703,2,247290,0,88,0,2,0,1,0,1,0,1,tensorflow,-0.0030861496925354004,0.938434898853302,0,854,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function uses `input.dim_size(3)` to check the number of channels instead of the format-aware `GetTensorDim(x, tensor_format_, 'C')` API, and lacks the `OP_REQUIRES` guards validating that `scale` and `offset` have the same number of elements as the channels.","The target function lacks the specific format-aware channel extraction (`GetTensorDim`) and the corresponding shape validation guards for scale/offset/mean/variance that were added in the historical patch, meaning the vulnerable-side behavior of hardcoded dimension access is still present.",0,1,0
0,1,0,1,2,1625,CWE-284,7,247337,1,76,1,3,0,1,0,1,0,1,rpm,0.003366529941558838,0.954359233379364,0,410,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,11,2972,CWE-362,3,247550,10,62,0,2,0,1,1,0,1,0,envoy,0.0003101229667663574,0.9403511881828308,0,632,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,0,1215,CWE-399,4,247755,0,41,0,0,1,0,1,0,1,0,cryptopp,-0.002728879451751709,0.92615807056427,0,335,1,0,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is a Crypto++ RSA/Rabin-Williams cryptographic operation, which contains no HTTP header filtering, navigation request rejection, or Flash/PPAPI related logic.","The historical evidence is entirely irrelevant to the target function as it pertains to Chrome PPAPI Flash navigation header filtering, while the target is a cryptographic inverse calculation in Crypto++, making it impossible to map the repair obligation.",0,1,0
0,1,0,1,13,7435,CWE-369,8,249510,13,214,18,1,0,1,0,1,0,1,libjxl,0.004830658435821533,0.9535616636276245,0,1704,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,2973,CWE-476,11,249989,1,79,0,2,1,0,0,1,0,1,gpac,0.004356443881988525,0.9424921870231628,0,635,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,959,CWE-552,5,250692,0,26,0,0,0,1,0,1,0,1,drogon,0.0035899877548217773,0.9423331022262573,0,198,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,4315,CWE-369,3,251946,1,92,0,3,1,0,1,0,1,0,tensorflow,0.0016223788261413574,0.9095786809921265,0,761,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,25,10240,CWE-20,40,252437,0,282,5,0,0,1,0,1,0,1,tinyexr,0.00923067331314087,0.9484859108924866,0,2029,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function checks `(data_width < 0) || (data_height < 0)` and limits dimensions to a `threshold` of 1024*8192, but lacks the specific integer overflow protection for `width * height` and the 64-bit safe offset calculation for `last_pixel_offset` that the historical patch introduced.","The historical patch addresses integer overflow in width*height calculations and uses 64-bit arithmetic for file size offsets, which are not present in the target function; the target's bounds checks are different and do not cover the same specific overflow risk.",0,1,0
1,0,0,1,8,3886,CWE-125,0,253515,0,178,0,0,1,0,0,1,1,0,mruby,0.0,0.9405497312545776,0,1004,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,12,6915,CWE-703,27,253699,1,282,2,2,0,1,0,1,0,1,linux,0.0,0.9421263337135315,0,1768,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,9,4946,CWE-476,4,253970,0,99,0,3,1,0,0,1,0,1,tensorflow,0.01837158203125,0.9976662397384644,0,925,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,1611,CWE-252,8,255032,0,50,0,0,0,1,0,1,0,1,FFmpeg,0.005603015422821045,0.950453519821167,0,349,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,12,1139,CWE-787,11,255574,0,57,0,3,0,1,0,1,1,0,njs,0.0022968053817749023,0.9399200677871704,0,286,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains a bounds check `if (njs_slow_path(length > NJS_MAX_PATH)) { return NJS_ERROR; }` which prevents buffer overflow, but this is a project-specific guard, not the specific `p > total_size` / `count > total_size` / `-EFBIG` repair from the linux-fbdev evidence.","The historical evidence is from a different project (linux-fbdev) and involves a different behavior pattern (framebuffer read/write bounds checking), which cannot be mapped to the njs module path resolution logic, making the evidence irrelevant and leaving the first-stage YES verdict intact.",0,1,0
0,1,0,1,1,5427,CWE-20,5,255787,0,119,3,3,0,1,0,1,0,1,tensorflow,0.002513289451599121,0.9264550805091858,0,1045,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The historical evidence is from FFmpeg/PHP projects involving AMF byte-stream bounds checking and anonymous file upload handling, which cannot be mapped to the TensorFlow MKL-DNN RequantizePerChannel operator.","The retrieved historical patch is from a completely different project and behavior pattern (FFmpeg AMF parsing and PHP file uploads), making it irrelevant to the target TensorFlow function, so the first-stage YES verdict cannot be rejected.",0,1,0
0,1,0,1,9,10123,CWE-908,1,255807,0,213,0,0,1,0,0,1,0,1,tensorflow,0.0059667229652404785,0.9553877115249634,0,1690,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,21,3318,CWE-369,5,255932,0,80,1,0,1,0,1,0,1,0,tensorflow,0.006406426429748535,0.9360512495040894,0,627,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,2,4710,CWE-125,5,256138,3,116,3,1,1,0,0,1,0,1,tensorflow,0.0056043267250061035,0.9674717783927917,0,1144,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,11,1449,CWE-200,12,256441,0,48,0,0,1,0,0,1,0,1,pjproject,0.0011413097381591797,0.9622535705566406,0,312,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,552,CWE-703,3,256587,0,11,0,2,1,0,0,1,1,0,tensorflow,0.0,0.9777206778526306,0,109,1,0,1,0,best_ensemble_pred,1,1,1,False,unknown,high,"The target function operates on a scalar handle to delete a tensor from session state and contains no FusedBatchNorm, GetTensorDim, scale, offset, or channel dimension logic.","The historical repair evidence addresses a completely different operation (FusedBatchNorm channel dimension validation) that cannot be mapped to the target function's behavior (DeleteSessionTensor), so the specific repair is absent and irrelevant.",0,1,0
0,1,0,1,2,2375,CWE-703,1,256947,0,58,0,0,1,0,1,0,1,0,tensorflow,0.0002384781837463379,0.9412029981613159,0,454,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,7,5002,CWE-703,6,257461,0,125,0,1,0,1,1,0,1,0,tensorflow,0.012466609477996826,0.9268859028816223,0,958,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,0,1900,CWE-369,3,258082,0,51,0,1,1,0,0,1,1,0,tensorflow,0.0014459490776062012,0.9671487808227539,0,358,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,5,3979,CWE-476,4,259081,2,97,1,2,1,0,1,0,0,1,tensorflow,0.0033867955207824707,0.9425183534622192,0,669,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,2,3091,CWE-416,17,259515,3,103,2,3,0,1,0,1,0,1,gpac,0.003953397274017334,0.9534635543823242,0,718,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard|bounds_or_shape_check|null_check,high,"The target function BD_DecMFFieldVec does not contain any `use_dump_mode` guard or `gf_isom_box_del` call on an `esd` pointer, nor does it contain any `mrb_gc_mark`/`mrb_nil_value` stack clearing logic.","The historical repair evidence addresses completely different modules and use-after-free patterns (gpac ISOM box deletion guarded by a dump mode flag, and mruby GC stack clearing) which are entirely absent and irrelevant to the target's BIFS decoder vector field logic.",0,1,0
1,0,0,1,4,1217,CWE-787,4,259619,0,34,2,2,1,0,1,0,1,0,libjpeg,0.004355490207672119,0.9436853528022766,0,218,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,3595,CWE-703,1,259732,0,74,0,1,1,0,0,1,0,1,tensorflow,0.004748344421386719,0.9746449589729309,0,719,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function uses `input_min_tensor.dim_size(0) == depth` and `input_max_tensor.dim_size(0) == depth` to validate min/max tensor sizes, which is the vulnerable-side pattern from the historical evidence, and lacks the `GetTensorDim` and `NumElements()` API replacement used in the fixed side.","The target function lacks the specific historical repair (using GetTensorDim/NumElements with OP_REQUIRES for shape validation) and retains the vulnerable-side pattern of using dim_size() for bounds checking, meaning the specific patch obligation is not present.",0,1,0
0,1,0,1,2,7575,CWE-787,29,261220,2,242,0,8,1,0,0,1,1,0,wolfMQTT,0.004338979721069336,0.9409051537513733,0,1108,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1410,CWE-416,5,261769,1,55,7,2,0,1,1,0,0,1,njs,0.008463680744171143,0.9184064865112305,0,306,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function (njs_function_frame_save) contains no gfs2_rgrp/gfs2_glock structures or vim_strsave/vim_free buffer lifetime management, and lacks any conditional guards protecting use-after-free dereferences analogous to the historical patches.","The historical evidence involves use-after-free repairs in Linux GFS2 (conditional object assignment) and Vim (buffer copy/free lifetime management), which are structurally and semantically unrelated to the njs target function's stack frame value copying logic, so the specific repair obligations cannot be mapped to the target.",0,1,0
0,1,0,1,12,4564,CWE-703,27,262721,0,177,0,4,0,1,0,1,1,0,njs,0.010572075843811035,0.9620441198348999,0,817,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,2419,CWE-125,2,262803,0,51,0,0,0,1,0,1,0,1,tensorflow,0.057861387729644775,0.9999997019767761,0,387,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,2266,CWE-703,9,263382,0,65,0,2,0,1,0,1,0,1,tensorflow,0.00047516822814941406,0.9510757923126221,0,578,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1424,CWE-125,8,263521,0,35,0,0,1,0,1,0,0,1,tensorflow,0.0020111799240112305,0.9496238231658936,0,257,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function checks for negative indices (`indices_values[i] < 0`) but does not contain the specific bounds clamping or out-of-bounds read protection (`yr_min` equivalent) shown in the historical patch.,"The historical evidence is from a different project (yara) and addresses a regex engine out-of-bounds read via clamping, which is behaviorally unrelated to the target's TensorFlow GatherND negative index validation, so the specific repair cannot be mapped to this target.",0,1,0
0,1,0,1,4,2392,CWE-345,10,264367,1,61,0,0,0,1,0,1,0,1,tensorflow,-0.00042563676834106445,0.9296160340309143,0,565,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,1309,CWE-416,15,264657,0,42,0,6,0,1,0,1,0,1,gpac,-0.004740357398986816,0.9497281312942505,0,269,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,1,2427,CWE-824,15,264715,0,71,0,2,1,0,1,0,1,0,tensorflow,0.008048951625823975,0.9468220472335815,0,563,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,1,1006,CWE-703,1,265432,0,23,0,0,0,1,0,1,0,1,tensorflow,-0.0028206706047058105,0.9555015563964844,0,172,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,5,3362,CWE-276,17,267357,0,93,1,6,1,0,1,0,0,1,crun,0.0033065080642700195,0.94010329246521,0,587,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,5,2873,CWE-703,2,267917,0,66,0,1,0,1,0,1,0,1,tensorflow,0.008209466934204102,0.9963209629058838,0,536,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,18,7883,CWE-125,27,267985,7,310,9,9,0,1,0,1,0,1,radare2,0.01122128963470459,0.9741929173469543,0,2105,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function lacks the specific `if (offset - 2 > sz) { break; }` bounds check inside the loop before accessing the buffer, and also does not remove the flawed pre-loop `if (linenum_len > sz)` check.","The target function does not contain the specific bounds check repair from the historical evidence, leaving it vulnerable to out-of-bounds reads (CWE-125) in similar buffer access patterns.",0,1,0
0,1,0,1,22,11370,CWE-703,5,268104,0,236,2,3,0,1,1,0,1,0,tensorflow,0.0022434592247009277,0.9522072076797485,0,1995,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function lacks the specific `GetTensorDim`/`NumElements`/`OP_REQUIRES` channel shape validation guards and the `RaggedTensor` flat_values shape compatibility checks that were added in the historical patch.,"The historical patch adds specific shape/element count validation guards for FusedBatchNorm channels and RaggedTensor flat_values, which are entirely absent from the target function (a different op, LoadAndRemapMatrix), so the repair obligation is not present.",0,1,0
0,1,0,1,26,3684,CWE-125,2,269323,0,82,0,0,0,1,0,1,0,1,tensorflow,0.005492687225341797,0.9519917964935303,0,828,1,0,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function uses `const auto shape_vec = shape_t->vec<int64>();` and passes it to `TensorShape(shape_vec)`, but lacks the `OP_REQUIRES` loop checking that all elements in `shape_vec` are >= 0.",The target function lacks the specific bounds check added by the historical patch that validates all elements in the dense_shape tensor are non-negative before using them to construct a TensorShape.,0,1,0
